Employee_ID,Name,Age,Gender,Department,Education_Level,Join_Date,Training_Program,Training_Date,Training_Attended,Pre_Training_Score,Post_Training_Score,Manager_Feedback_Score,Peer_Feedback_Score
a747520f-e315-4b34-a2f5-63b1e8cdea8a,Angela Carter,46.0,FEMALE,Engineering,PhD,2024-03-21,Communication,22/01/2026,Yes,0.0,,2.0,2.0
ef1920da-0a5f-4ede-ba23-c1bc8d361929,Dr. Andrea Rivera,,Male,Sales,Masters,2024-08-16,Project Management,2027-03-25,A,0.0,80.0,2.0,2.0
02d493eb-2a7b-45de-81b8-3de2ec073a4c,Brianna Dawson MD,,MALE,Support,Masters,2022-11-27,Cloud Computing,01/03/2023,No,94.0,,2.0,2.0
856638c8-a173-4274-b7fc-511b826f081a,Jerry Cook,58.0,MALE,Finance,Masters,2020-06-22,Leadership,24/01/2021,No,,94.0,5.0,5.0
48f0fcb2-5398-4e7f-9f2c-7e7f58d0202b,Robert Richards,57.0,Female,Marketing,PhD,2024-03-07,Project Management,21/01/2026,P,0.0,89.0,5.0,5.0
c37de35e-6ef3-469b-bccd-e71ec22c9037,Mary Kelley,,Male,Finance,Diploma,2023-12-30,Project Management,2024-12-21,No,83.0,,3.0,3.0
f7d75510-ffa7-4ae1-9139-dd0f8185ca84,Roger Rivera,,M,HR,None,2025-01-30,Excel,22/12/2025,Yes,34.0,0.0,1.0,1.0
44610c94-a29c-464f-b8f8-9cbabb404bc8,Philip Gonzalez,50.0,Female,Sales,Masters,2024-01-03,Excel,2026-05-26,Present,40.0,62.0,5.0,5.0
0ab9694f-3861-4ce9-a4f7-5c1046983234,Adam Anderson,,MALE,Engineering,Masters,2023-07-13,Excel,2025-06-24,No,61.0,0.0,4.0,4.0
ccaa2cd3-6ae7-4db3-b193-fb1c91bd4f30,Brittany Payne,30.0,Male,Support,Bachelors,2023-10-28,Communication,2026-07-22,P,0.0,0.0,2.0,2.0
00252855-35ea-4de0-aa83-a56bfd8c93df,Carla Johnson DDS,,FEMALE,Support,Diploma,2022-06-08,Cloud Computing,16/01/2023,Yes,0.0,,1.0,1.0
fb2fbe8c-ea46-4911-b7e2-f124381692f5,Michael Wilson,,Female,Marketing,None,2020-10-29,Excel,29/10/2022,Present,25.0,,,
9de67f2c-57bd-4ee6-a63f-6d3acfcae6b9,Jacqueline Harrison,,Male,Finance,Bachelors,2024-03-04,Python,06/02/2025,Absent,0.0,93.0,4.0,4.0
e3a0aa3c-8c44-460f-8efe-59c393b91ea1,Natalie Welch,58.0,MALE,Sales,PhD,2022-06-17,Project Management,2022-08-09,Present,,,,
ae94c0b5-aaf1-4938-a7d5-4ab086d66946,Leah Fleming,54.0,Male,Sales,Masters,2023-01-16,Leadership,2023-11-25,Yes,,30.0,,
6f125321-05b0-4ce0-909f-5fc439e82ba5,Mr. Jordan Porter,60.0,Female,Finance,Bachelors,2022-05-09,Project Management,2024-05-11,Absent,39.0,46.0,1.0,1.0
4ce33ed4-9779-4ead-b3bc-daee0d211dc4,Deanna Holloway,,F,Support,Masters,2023-09-16,Leadership,2024-02-13,Present,0.0,31.0,,
380d4643-c891-49bc-9830-60dc393f8079,Danielle Stein,30.0,Male,Engineering,None,2024-12-26,Project Management,20/05/2025,Present,77.0,0.0,1.0,1.0
5ced1a62-817e-4840-8ace-3a10b2879bdd,James Knight,50.0,Female,Sales,Masters,2021-02-07,Leadership,2023-04-08,P,93.0,,0.0,0.0
9f80bd12-2996-46d2-be14-196514c4e22c,Dr. Austin Edwards,,MALE,Support,PhD,2022-10-23,Cloud Computing,02/11/2023,Present,,42.0,1.0,1.0
6ea28b15-d0a7-43b9-a7ea-ae636f850440,John Johnson,,MALE,Sales,Masters,2020-09-30,Python,30/01/2021,Present,0.0,61.0,0.0,0.0
7c8c9267-3c55-4d3a-8ed9-92e01e4415f4,Katherine Mullen,30.0,FEMALE,Marketing,PhD,2023-06-01,Python,2023-12-01,No,68.0,20.0,4.0,4.0
3c304193-d975-4f32-ae1b-670f67c2e684,Leroy Martin,44.0,MALE,Sales,Diploma,2022-01-31,Leadership,2024-03-03,Present,,35.0,5.0,5.0
60791657-97ec-447d-93bf-a31199155bef,Ashlee Miller,,FEMALE,HR,Diploma,2021-08-14,Python,22/06/2022,Absent,47.0,53.0,3.0,3.0
7e1e35dd-6db4-481c-8a55-b7c426696e53,Taylor Leon,23.0,F,Engineering,Diploma,2020-05-03,Leadership,2022-11-28,P,98.0,81.0,2.0,2.0
78a118df-0088-4a76-8d25-c8d0fde90c2d,Casey Terrell,32.0,F,Support,Bachelors,2021-07-22,Excel,14/03/2023,A,95.0,72.0,1.0,1.0
d3a65f0c-eb07-4653-af87-8674adc1e2f7,Mary Miller,55.0,M,HR,PhD,2023-05-21,Communication,31/10/2023,No,0.0,20.0,3.0,3.0
1997b851-5484-4b4d-8f4c-ea72e493c415,Kevin Mcneil,24.0,Male,Engineering,Bachelors,2021-09-02,Cloud Computing,2023-09-20,P,,0.0,3.0,3.0
ca1f783a-3137-4ca1-ac2c-4f79d24938d2,James Holder,41.0,M,Finance,None,2020-04-07,Project Management,12/08/2021,P,,74.0,0.0,0.0
9d8d2752-4a9b-4dc7-97e7-1b55446fc213,Andrea Salazar,28.0,M,Finance,Diploma,2021-03-07,Leadership,30/11/2023,Present,0.0,27.0,4.0,4.0
da36967d-9b2d-4eee-b65b-b06910a012b2,Mason Graves,24.0,Male,Support,Diploma,2021-06-11,Cloud Computing,2023-10-05,Absent,,,1.0,1.0
b064672a-394a-4d31-9b42-82387f151663,James Morgan,,FEMALE,Engineering,None,2021-01-30,Leadership,2023-04-21,Yes,0.0,,4.0,4.0
73d79809-cf6d-4802-b900-4406b1e58a88,Jordan Carter,,MALE,Engineering,Diploma,2021-08-25,Leadership,11/01/2022,Absent,85.0,,1.0,1.0
3c31285d-ee35-4ed7-8e95-50866b000e3b,Sarah Wade,,Male,Engineering,PhD,2023-09-05,Python,17/01/2024,Yes,,58.0,4.0,4.0
b4072f12-2612-42e0-b616-e3a23d9d49d4,Bobby Matthews,34.0,Male,Sales,Diploma,2022-01-21,Communication,20/05/2024,P,0.0,,1.0,1.0
72ec6f04-ff8b-4891-9b90-8e3f25ce5ac5,Nathan Campbell,,Male,Marketing,Bachelors,2021-04-07,Cloud Computing,2022-07-17,Present,62.0,0.0,5.0,5.0
3d3fc0e0-944b-4f07-91e8-44c9b00ecc67,Jessica Martinez,,F,Finance,Diploma,2023-02-04,Communication,21/04/2024,Present,0.0,0.0,0.0,0.0
effbd197-4d73-4782-9671-97ecbab8ad70,Stephanie Douglas,52.0,Male,Engineering,PhD,2024-12-17,Excel,2025-09-19,A,74.0,,,
58578862-3105-45b6-a40b-1814281269bc,Andre Farrell,26.0,Male,Finance,None,2023-05-13,Excel,2025-03-14,No,79.0,52.0,0.0,0.0
7f63d2b6-d001-4b99-afc2-8f2063ba24b1,Vincent Bowers,59.0,FEMALE,Sales,Bachelors,2022-05-30,Project Management,2022-07-19,Yes,0.0,0.0,3.0,3.0
53b04133-d0d7-4956-a205-f2947319c9c0,Michelle Barrett,,Female,Engineering,PhD,2023-01-07,Cloud Computing,09/02/2023,Yes,84.0,,,
01e780a0-2f18-4049-b329-b6a4de3e0557,Carly King,,FEMALE,Sales,Diploma,2025-01-31,Project Management,2026-12-24,Absent,28.0,0.0,0.0,0.0
55a57ad7-fd05-4d92-a022-24327ca51928,Stephen Allen,,FEMALE,Sales,PhD,2021-01-21,Leadership,2022-05-15,A,68.0,39.0,0.0,0.0
33c7024d-e845-43c7-8721-fbe9f5020e2a,Jennifer Townsend,,FEMALE,HR,Masters,2024-06-24,Communication,02/12/2025,Absent,,43.0,1.0,1.0
9d689315-ccda-48e2-97cc-6c2ab61c07e8,Aaron Webb,,FEMALE,Sales,Bachelors,2023-05-02,Cloud Computing,2025-06-24,A,21.0,53.0,5.0,5.0
551fe4f7-25d6-4a97-b608-24da33a37a74,Shannon Manning,30.0,Female,Finance,Bachelors,2024-07-11,Cloud Computing,31/01/2027,A,89.0,33.0,,
875b2fe1-e3bb-4eb7-a404-45a187e7099b,Lisa Salazar MD,,Male,Sales,Bachelors,2022-08-04,Communication,28/10/2023,P,0.0,0.0,2.0,2.0
974a25a0-b817-48f8-b6d2-0b487477c444,Kimberly Campos,,Female,Engineering,Bachelors,2020-08-07,Excel,2022-02-04,Present,0.0,0.0,0.0,0.0
68473103-0496-422f-9525-a0d148d40d84,Traci Brown,23.0,FEMALE,Finance,PhD,2020-08-23,Python,2021-07-15,Yes,37.0,,5.0,5.0
e265edda-ea02-4c7d-b6aa-c248edd61dd7,Crystal Edwards,55.0,FEMALE,Finance,None,2023-10-25,Python,2026-07-20,A,0.0,42.0,3.0,3.0
e43a3562-4cdf-4063-83c3-698873037257,Amanda Perez,,F,HR,Diploma,2022-02-28,Project Management,08/07/2024,Present,43.0,0.0,5.0,5.0
0118d2a5-43ef-4542-a512-6fe3410f71df,Amanda Crane,27.0,Female,Sales,Diploma,2025-03-12,Project Management,07/07/2025,Yes,54.0,0.0,4.0,4.0
6e152f71-0093-4ba0-a5a0-7e433d2dca86,Billy Pratt,,MALE,Finance,None,2024-02-01,Project Management,2025-05-09,A,,0.0,5.0,5.0
f09e64ef-8bea-4f03-a645-3b43d07e22a1,Jonathan Cisneros,38.0,FEMALE,Finance,Bachelors,2024-10-25,Python,22/11/2025,A,,0.0,1.0,1.0
0d1b293b-a9ce-4593-99a9-a788c4d6afc4,Kevin Ferguson MD,57.0,M,Support,Diploma,2022-11-14,Python,25/08/2023,Present,0.0,70.0,3.0,3.0
fd414341-ecf6-4826-bc1e-0ac4daf09b92,Nicholas Thompson,,FEMALE,Finance,Diploma,2021-04-02,Cloud Computing,2022-02-25,Absent,0.0,74.0,5.0,5.0
1465b466-6df3-4e7a-af61-aae103a35aed,David Castillo,31.0,F,Engineering,Masters,2021-12-20,Cloud Computing,18/10/2022,P,,38.0,3.0,3.0
bb23e712-bfd9-4996-ae5b-6379213fa67b,Matthew Powers,,M,Sales,None,2021-02-10,Communication,23/10/2023,Present,0.0,,0.0,0.0
343f75d0-6d2b-499d-a7ec-a309296fc0d7,Heather Hubbard,54.0,FEMALE,Engineering,Diploma,2023-10-20,Communication,19/05/2025,P,,0.0,,
b109e971-8ad5-4402-bf75-659e4f3ae530,Andrea Mcgrath,49.0,FEMALE,Engineering,Bachelors,2022-09-21,Python,2024-01-19,Present,47.0,0.0,1.0,1.0
f41e2e7c-00da-4e3f-afe5-f873da60314c,Richard Bauer,60.0,Female,Support,Diploma,2021-04-19,Leadership,28/01/2022,Absent,,72.0,0.0,0.0
c3d08178-1d05-4dbf-add1-0250f713a7f8,Bryan Miranda,,M,Sales,None,2022-07-25,Leadership,08/08/2023,A,0.0,22.0,2.0,2.0
7b32aadb-1f41-4851-82c2-73a9771db808,Diana Miller,,Female,HR,Bachelors,2024-10-23,Cloud Computing,2025-11-25,Present,,24.0,3.0,3.0
ce7d765b-634c-45ea-ad28-746a5a6df285,Tony Swanson,,F,Engineering,Diploma,2021-01-17,Project Management,30/01/2023,A,0.0,0.0,1.0,1.0
2553ff33-298b-4a25-903d-24cffdfbc585,Joseph Norris,56.0,FEMALE,Sales,Bachelors,2020-12-31,Excel,2021-10-21,A,90.0,,5.0,5.0
c1df5a89-ecba-4cb1-bdb9-9dc17a8b737a,Amanda Castaneda,55.0,Female,HR,None,2021-12-01,Communication,22/03/2022,A,,0.0,4.0,4.0
c69ee73d-832d-40cc-8ea9-93a01a8385f9,Christy Lee,,MALE,Sales,None,2023-12-11,Excel,2025-03-17,P,,,5.0,5.0
b285d65b-bf6b-4493-961b-53afc601b22f,Willie Perez,,FEMALE,HR,PhD,2024-05-17,Project Management,2026-05-22,Present,34.0,98.0,1.0,1.0
63247e63-7535-4dc2-8555-b4b58eb58d5c,Jacob Yoder,,M,Marketing,Diploma,2024-06-20,Project Management,2026-07-29,Present,64.0,,2.0,2.0
922913f1-00f3-4866-b026-0bb173f1df26,William Peck,25.0,FEMALE,Sales,None,2020-07-29,Excel,16/11/2020,Absent,,,,
01e7719c-d667-4724-bfee-7aef6a606a4b,Shannon Miller,,M,HR,None,2023-02-23,Leadership,2025-03-20,A,82.0,26.0,1.0,1.0
c420c72d-8fb8-4736-8540-6adb983ae235,Chad Snyder,41.0,M,Sales,None,2021-01-30,Python,2022-10-30,Absent,,,5.0,5.0
1ea822bb-5738-4567-82f7-2b1fb9d4d2d3,Amanda Conley,,F,Finance,Diploma,2024-12-15,Leadership,2026-12-13,P,,40.0,0.0,0.0
d27960a4-897e-4ce5-8fe3-0b6d3efc5196,Andrew Rodriguez,,M,Finance,Diploma,2022-12-18,Python,2025-05-05,Yes,0.0,,3.0,3.0
230d27b8-ff97-488e-b6cd-d0d1aa31e22b,Robyn Kidd,34.0,F,Marketing,Masters,2022-10-26,Python,19/01/2025,P,,0.0,2.0,2.0
fb372648-697a-496d-9988-5d2a570662ce,Joseph Jones,40.0,Male,Finance,PhD,2022-08-27,Cloud Computing,2023-04-02,Yes,64.0,26.0,3.0,3.0
05d1c7ad-6828-40b7-8cc1-032dbd16c038,Dustin Lopez,32.0,Male,Marketing,Masters,2022-11-21,Python,2024-12-01,Absent,,0.0,4.0,4.0
8663686e-ee70-4803-a32e-444cde97df42,Sarah Cox,,FEMALE,Engineering,Diploma,2021-01-21,Leadership,24/12/2022,Present,30.0,0.0,4.0,4.0
5572f1b3-c49b-4178-83a2-99e4f981f289,Caleb Ray,,FEMALE,Sales,Diploma,2021-01-27,Leadership,08/06/2021,Present,88.0,,0.0,0.0
0c906c01-3b44-4abc-942e-c8b0cce52711,Ryan Pierce,,FEMALE,Marketing,Masters,2025-03-20,Leadership,2026-12-12,Absent,0.0,,4.0,4.0
cfc3845b-1464-4da8-9bf7-fa26e9b89caf,Taylor Berg,,Female,Support,Diploma,2024-11-13,Python,2027-07-24,Absent,74.0,0.0,1.0,1.0
a86c1d88-8d67-482c-a804-8c914c15b7ec,Steven Goodwin,,Female,Support,Diploma,2024-11-28,Python,2025-04-20,Absent,,0.0,1.0,1.0
6b905645-e0c2-442e-ab38-fcdf4fd82aba,Gary Figueroa,,FEMALE,HR,Masters,2020-08-11,Python,2021-10-10,P,85.0,59.0,5.0,5.0
f1d799af-f2f0-4a8c-9825-068b11997084,Ashley Woods,,M,HR,PhD,2021-06-06,Leadership,2021-11-09,Present,,0.0,,
8abe2e04-67ee-4fe9-9c72-e5cacf3b6e13,Christopher Ayers,43.0,Female,Engineering,Bachelors,2024-04-03,Communication,14/05/2025,Absent,0.0,,4.0,4.0
2f64a0ad-2b1a-406e-9585-244514fe88bc,Laura Delacruz,53.0,F,Finance,Diploma,2022-05-16,Communication,2024-08-11,Absent,0.0,,0.0,0.0
b54a126d-ba8f-4592-b7ea-3bed78669ba9,Oscar Short,,MALE,Marketing,Bachelors,2020-05-29,Excel,18/12/2020,P,0.0,89.0,0.0,0.0
015a749b-686c-427d-bd59-7efd3d1401de,Sheri Ray,46.0,Male,HR,PhD,2024-08-07,Project Management,2026-12-05,No,44.0,0.0,5.0,5.0
0f32fb39-3ce7-4807-8c2d-23a97e1e7e84,Louis Price,56.0,M,Sales,Masters,2021-11-10,Python,2024-02-29,Absent,59.0,0.0,3.0,3.0
678ea95f-22de-412c-9821-f0774aeeccef,Jennifer Lane,54.0,MALE,Finance,Diploma,2024-10-02,Excel,2027-01-16,Yes,0.0,,1.0,1.0
e3bab56c-db2b-4d4f-9dcb-65be3fc0796e,Jason Wong,,MALE,HR,PhD,2022-07-22,Python,2023-08-09,A,0.0,0.0,3.0,3.0
67d1cb6f-1d57-40cd-ba52-23bb005f3337,Nicole Vazquez,52.0,F,Support,None,2024-07-01,Leadership,17/01/2027,Present,61.0,96.0,1.0,1.0
948841cb-a40c-40ee-907f-8c452f3214c2,Michael Anderson,,FEMALE,Support,Diploma,2025-03-03,Cloud Computing,2025-08-30,Yes,,0.0,5.0,5.0
beb07722-3fff-4c75-bf86-6deb3b195b02,Benjamin Foster,60.0,M,HR,Diploma,2020-08-09,Cloud Computing,2022-02-16,No,,,0.0,0.0
9317545d-1cd4-4dff-b59b-39fa46cbeb60,Daniel Rodriguez,,Female,Engineering,Bachelors,2022-02-13,Project Management,21/07/2024,Yes,0.0,0.0,2.0,2.0
34d244cd-5763-4be7-9b61-508e69d1b037,Charles Wong,35.0,FEMALE,Finance,Masters,2020-05-19,Cloud Computing,03/03/2021,Absent,0.0,33.0,2.0,2.0
fa2d0e68-533a-43b3-9e66-d8fade69c076,Matthew Becker,,Male,Finance,Masters,2021-04-24,Cloud Computing,2021-09-16,Absent,0.0,85.0,,
a292bd6c-db95-4988-b398-b604a9c2371e,James Lopez,32.0,Male,Engineering,Bachelors,2024-01-14,Leadership,2026-02-10,Absent,49.0,20.0,2.0,2.0
461e24a3-f2fb-494a-bd29-6f9c7d6af5c4,David Hamilton,,F,Engineering,Bachelors,2022-05-01,Leadership,2022-08-03,Yes,0.0,0.0,4.0,4.0
d56cb5e4-e391-4adc-8809-60830fb83639,Jimmy Roberts,22.0,M,Marketing,PhD,2021-08-12,Excel,2023-01-16,Present,56.0,0.0,1.0,1.0
2404c66d-4986-4729-a19d-4f0a1c444135,Christopher Hammond,37.0,FEMALE,Sales,Bachelors,2023-10-13,Excel,2024-09-03,P,0.0,37.0,,
10b72ccf-8793-4d69-833b-f03ec923527f,Hannah Newman,,MALE,Engineering,Bachelors,2024-04-16,Leadership,03/04/2025,Absent,,71.0,0.0,0.0
468ebdf8-dd25-4141-b03d-01eb336fc177,Tracey Nelson,,MALE,Sales,Diploma,2024-02-02,Excel,06/03/2024,Present,62.0,,0.0,0.0
222c2fd2-e7a1-46d2-b029-3dbb3876fdaa,David Tucker,,M,Engineering,Bachelors,2024-05-08,Leadership,2025-08-24,No,,58.0,,
827b8c89-8d3f-433b-b2d1-e6c1fc8ad016,Brianna Adams,,Male,Finance,None,2022-02-16,Python,12/03/2024,Present,0.0,,0.0,0.0
194d397d-b09d-4d19-813b-4e2085a3a473,Matthew Lloyd,55.0,M,Sales,Masters,2023-06-03,Excel,2025-08-31,A,90.0,0.0,1.0,1.0
f5080d9c-9131-4064-901e-a7fb05325a3e,Daisy Campbell,,Female,Finance,None,2023-09-13,Excel,05/03/2024,Present,87.0,,,
ee6e5ef6-ab1f-4666-b52a-72c4c1fb0bf5,Lisa Lloyd,58.0,F,Sales,Diploma,2022-05-05,Cloud Computing,2023-12-27,Present,66.0,0.0,,
7f3dcbf9-a0a5-4b74-aed5-a161ebfce2d6,April Benjamin,,F,Engineering,None,2024-10-09,Communication,21/01/2026,Absent,22.0,,4.0,4.0
8dca94bd-c50a-4d22-b08c-19fac4bbf711,Glenn Castillo,51.0,F,Engineering,PhD,2023-01-19,Leadership,2025-08-08,Yes,0.0,67.0,3.0,3.0
b88ba445-4e6c-4bae-bb8c-ea351bc47161,Danielle Ballard,,FEMALE,HR,Bachelors,2021-11-10,Excel,30/07/2024,A,,0.0,4.0,4.0
ab7a63e3-66e6-4f92-a0fc-1ea83310401b,Lindsay Elliott,46.0,Male,Engineering,None,2025-04-02,Project Management,06/06/2027,No,90.0,55.0,3.0,3.0
323eab00-9fe7-4bb8-b8cb-74696142894a,Erika Hodge,,M,Marketing,Masters,2021-01-30,Communication,2022-11-14,Yes,,0.0,4.0,4.0
88510075-3dbd-410b-8249-024178ac9c5e,Darren Bernard,,M,Marketing,Bachelors,2023-04-20,Cloud Computing,04/08/2023,P,,82.0,0.0,0.0
90ae41e4-1a6a-4169-9386-5151b0921979,Crystal Delacruz,30.0,FEMALE,Marketing,Masters,2020-05-28,Python,19/05/2021,A,0.0,93.0,5.0,5.0
fef6f9d7-88f4-4eed-a990-6abf7792be47,Ashley Fritz,47.0,MALE,HR,Diploma,2022-01-03,Python,2024-09-19,Present,78.0,47.0,1.0,1.0
3881e713-22be-40bc-b7eb-178670f7cd82,Colleen Davis,33.0,FEMALE,Sales,PhD,2024-12-06,Project Management,2025-10-17,P,20.0,,4.0,4.0
68bd47aa-9666-400e-ab0f-61a402fea0e2,Douglas Chapman,55.0,Female,Support,PhD,2022-06-12,Project Management,2023-12-26,A,50.0,,0.0,0.0
573f9ac9-17ee-4fc7-b586-8ed1e4a2618e,Lisa Davis,45.0,F,Engineering,Bachelors,2024-02-03,Python,17/05/2024,Yes,27.0,0.0,5.0,5.0
bf153b90-8971-41bb-992b-ba0eca857fe4,Paige Williams,,Male,Support,Bachelors,2022-05-24,Python,2023-07-08,Absent,74.0,0.0,5.0,5.0
c1e0248e-a844-4e0b-aac2-fc1e8a83e68d,Abigail Wilkinson,50.0,FEMALE,Marketing,Masters,2022-08-15,Leadership,20/09/2023,Present,79.0,0.0,0.0,0.0
54aba577-e331-4ee6-a96c-5060cbb474a3,Jonathan Perez,,MALE,Support,Bachelors,2022-02-08,Cloud Computing,2023-01-25,Yes,0.0,0.0,1.0,1.0
b245e656-6d56-4cd8-8006-16d1471560e4,Howard Chavez,,F,Sales,None,2025-02-28,Cloud Computing,24/01/2026,Absent,,0.0,,
fb0f79e5-18f6-4e0c-bd28-98b006e2e080,Alison Hill,,MALE,Engineering,None,2021-08-30,Project Management,19/06/2022,Yes,,,4.0,4.0
bccb296d-3bf5-400a-a82e-25e3d2832c0d,Christopher Wilcox,26.0,M,HR,Bachelors,2021-09-23,Communication,2024-01-31,P,0.0,,2.0,2.0
0fafba84-75fa-49f2-8b85-1e2621f3eb6f,Courtney Taylor,,Female,Support,PhD,2021-12-12,Excel,2022-08-26,P,87.0,63.0,1.0,1.0
344410e5-b95c-4eda-a988-a44db9ca5928,Peter Juarez,,Male,Support,Diploma,2021-04-08,Excel,2022-07-12,Absent,0.0,0.0,4.0,4.0
d568192f-1032-4480-b01b-56582767ec01,Kara Smith,54.0,FEMALE,HR,Masters,2023-12-09,Python,2024-09-21,Absent,0.0,,5.0,5.0
af376fbe-2cd3-4317-8874-a1c508fe3f40,Jennifer Miller,,Male,Finance,Diploma,2023-06-14,Python,04/02/2026,No,,,1.0,1.0
6a40e733-275b-4c2c-92be-16cb36378db3,Dave Hess,,Female,Marketing,None,2021-08-09,Communication,04/06/2023,No,0.0,0.0,1.0,1.0
8e144e1f-b6b6-415c-852f-e1b1b6b4d8e7,Kiara Santana,42.0,Male,Finance,PhD,2022-07-12,Project Management,27/03/2025,Present,96.0,49.0,0.0,0.0
73fb6c56-e2ea-4644-947e-1c39fc0221b4,Zachary Patel,,Male,Sales,Bachelors,2025-03-31,Communication,2025-07-24,P,0.0,0.0,4.0,4.0
6cc55999-72f5-40bd-b420-50e83730bf79,Russell Wallace,33.0,MALE,Engineering,Diploma,2025-02-02,Project Management,06/04/2026,Yes,67.0,,,
ed1c4d70-36d2-4823-9b35-4089429e5882,Patricia Smith,33.0,Male,Support,Masters,2022-12-13,Communication,2024-12-27,A,0.0,65.0,,
89131a4a-c5c6-4d8a-a022-7afc4ba82162,Brandon Perkins,25.0,M,Engineering,PhD,2023-09-19,Communication,29/10/2023,No,,,4.0,4.0
bcac4426-3ad0-490f-8dc5-5340e69cdb5b,Tiffany Wilson,43.0,F,HR,Bachelors,2021-05-05,Excel,2022-08-28,Present,0.0,44.0,5.0,5.0
94a64978-a64f-4efb-a8ca-0bd26504f7a9,Ruth Brown,,MALE,Engineering,Masters,2024-05-05,Project Management,2025-09-21,Present,26.0,,1.0,1.0
cc87858c-3b57-45df-a034-5e6889fd911f,Terry Romero,22.0,MALE,Sales,Bachelors,2021-10-17,Leadership,2023-10-10,P,64.0,24.0,3.0,3.0
89fc17cf-3dd2-4956-92fc-ff49e2696a73,Gina Medina,40.0,Male,Sales,PhD,2024-11-21,Project Management,04/03/2026,Yes,32.0,0.0,5.0,5.0
22dcb06c-8c85-428e-9502-ec6742da1572,Amanda Henry,,Female,HR,None,2022-06-22,Python,2024-04-13,Absent,,69.0,5.0,5.0
3873335f-ca3f-48a4-8d88-e44e23c43184,Ann Hernandez,58.0,MALE,Engineering,Diploma,2022-01-04,Cloud Computing,09/03/2022,A,90.0,0.0,4.0,4.0
a244496a-b88e-43d1-ac10-36cd1249944e,Nancy Morris,38.0,MALE,Marketing,Diploma,2024-01-11,Cloud Computing,2025-03-12,P,0.0,0.0,4.0,4.0
d8e3cb62-fe24-4cd4-86bc-55dbae6c3a9b,Andrew Smith,,Female,Engineering,Bachelors,2021-08-31,Excel,2022-04-16,A,,,3.0,3.0
0632718e-b0dd-4e62-aa35-b738c67a56e3,Miranda Miller,44.0,Male,Finance,Masters,2020-06-30,Excel,30/06/2021,P,52.0,70.0,2.0,2.0
a3150039-ced7-430d-be00-b0cbc1ef5aef,Angela Lee,38.0,FEMALE,Engineering,Masters,2021-09-01,Project Management,20/07/2022,Yes,39.0,,5.0,5.0
89fdf534-e4f0-48a1-889d-43e77060ee63,Amy Mccoy,22.0,FEMALE,Engineering,Diploma,2021-02-06,Project Management,2022-02-09,Present,65.0,0.0,1.0,1.0
5a744822-fd07-4913-a657-abb6b81f2807,Michael Norton,,Female,Engineering,Masters,2020-06-26,Leadership,2022-09-16,Present,,76.0,5.0,5.0
4ac98d23-c0a5-4337-8a34-61e7a54680ad,Bradley Hess,,F,HR,None,2024-07-20,Cloud Computing,10/11/2026,Yes,,92.0,1.0,1.0
7dbb4c18-4984-40ab-ba0e-25398a3e50b5,Patricia Hernandez,,M,Marketing,Diploma,2025-03-02,Leadership,29/06/2025,Absent,,42.0,,
0adea5db-c9ce-4cdb-9f24-c788805cc2d7,John Hunter,,FEMALE,Marketing,Bachelors,2022-09-21,Python,2025-04-13,A,79.0,96.0,4.0,4.0
0c81a3cc-9965-4f48-8b4d-2de206b868bd,Dean Sanchez,,Female,Marketing,None,2024-03-28,Leadership,2024-04-28,Absent,,41.0,1.0,1.0
5c89158a-16b4-4b0c-976b-d523a2fcab34,Denise Hernandez,32.0,M,Sales,Bachelors,2023-03-15,Cloud Computing,2025-02-04,Yes,0.0,0.0,,
69b88f33-3c5d-415e-9f79-260c9020dde2,Derrick Perez,28.0,FEMALE,Finance,Masters,2023-06-24,Cloud Computing,2024-08-01,P,0.0,90.0,4.0,4.0
5dbffb1f-0c8b-4089-a94c-86125e9be593,Christopher Ray,,MALE,Finance,Masters,2023-01-01,Project Management,2025-02-16,No,,0.0,3.0,3.0
a0011ba6-0a14-4b9f-b6db-95fb8d737aa2,Jason Allen,43.0,F,Sales,None,2020-08-15,Communication,2020-10-29,Present,,97.0,0.0,0.0
c95995ec-5ae6-44b7-9e3b-37e675c41c37,Dr. Paula Benton DVM,,M,HR,Bachelors,2025-01-05,Project Management,2026-07-09,Present,85.0,0.0,4.0,4.0
0f8ace7c-1084-461b-a032-3ec52f4cda5e,Anthony Martinez,25.0,FEMALE,Marketing,None,2024-09-26,Python,07/12/2026,Yes,0.0,49.0,1.0,1.0
1fcfcb8e-8750-4e7b-95bb-e3a440b87dc3,Suzanne Rodgers,38.0,M,HR,Diploma,2023-08-06,Python,2025-07-14,No,0.0,0.0,1.0,1.0
f64f98b4-4237-45ff-bbb8-90dea025e80b,Cassandra Fry,,M,Sales,None,2022-06-28,Project Management,2024-12-24,Absent,0.0,0.0,1.0,1.0
8402837a-3fbf-4804-ae4f-72dce1656eaf,Nathan Lopez,24.0,Male,HR,Masters,2024-07-03,Communication,2026-05-06,Absent,0.0,,2.0,2.0
27a4f74d-3e02-49f6-848e-811766534f79,Brenda Ross,28.0,M,Support,Masters,2020-10-23,Leadership,2021-11-24,Absent,84.0,,2.0,2.0
92489bee-858f-4b60-abbe-35eab9da7480,Mary Parker,47.0,Male,Support,Bachelors,2022-10-11,Python,05/05/2025,No,96.0,,3.0,3.0
